SalePrice_val_mse,YearRemod_val_mse,YearBuilt_val_mse,BldgType_val_ce,HouseStyle_val_ce,Overall_val_,SalePrice_train_mse,YearRemod_train_mse,YearBuilt_train_mse,BldgType_train_ce,HouseStyle_train_ce,Overall_train_,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9.907245635986328,23.861949920654297,29.024425506591797,1.8848323822021484,2.1627519130706787,66.8412094116211,3.540133237838745,1.0020242929458618,12.00030517578125,1.895572543144226,2.1810314655303955,20.619068145751953,4.155231237411499,False,1,51bbf14c,2023-06-11_02-50-05,1686466205,4.155231237411499,77006,Konstantins-MacBook-Air.local,127.0.0.1,4.155231237411499,1
5.526455402374268,3.651939868927002,2.094505786895752,1.8848323822021484,2.1715087890625,15.329242706298828,1.487583041191101,16.41463851928711,7.082485675811768,1.8955731391906738,2.1814162731170654,29.061695098876953,1.4414868354797363,False,2,51bbf14c,2023-06-11_02-50-06,1686466206,5.596718072891235,77006,Konstantins-MacBook-Air.local,127.0.0.1,5.596718072891235,2
2.6916463375091553,3.5838472843170166,8.441912651062012,1.8848323822021484,2.1715087890625,18.773746490478516,1.493904948234558,1.2444342374801636,4.770644664764404,1.8955731391906738,2.1814162731170654,11.585972785949707,1.4123320579528809,False,3,51bbf14c,2023-06-11_02-50-08,1686466208,7.009050130844116,77006,Konstantins-MacBook-Air.local,127.0.0.1,7.009050130844116,3
1.0645102262496948,4.889023303985596,1.6634114980697632,1.8848323822021484,2.1715087890625,11.673285484313965,3.637813091278076,3.7445859909057617,4.3034443855285645,1.8955731391906738,2.1814162731170654,15.762833595275879,1.3669850826263428,False,4,51bbf14c,2023-06-11_02-50-09,1686466209,8.376035213470459,77006,Konstantins-MacBook-Air.local,127.0.0.1,8.376035213470459,4
4.611501216888428,2.1657660007476807,2.738774061203003,1.8848321437835693,2.1715087890625,13.572382926940918,2.965524435043335,3.3717470169067383,1.0639573335647583,1.8955731391906738,2.1814162731170654,11.478219032287598,0.9076409339904785,False,5,51bbf14c,2023-06-11_02-50-10,1686466210,9.283676147460938,77006,Konstantins-MacBook-Air.local,127.0.0.1,9.283676147460938,5
2.0065932273864746,2.08817982673645,2.57983660697937,1.882332444190979,2.1714797019958496,10.728421211242676,1.4664349555969238,1.0504289865493774,2.8309199810028076,1.8955731391906738,2.1814162731170654,9.424773216247559,0.931420087814331,False,6,51bbf14c,2023-06-11_02-50-11,1686466211,10.215096235275269,77006,Konstantins-MacBook-Air.local,127.0.0.1,10.215096235275269,6
1.2909072637557983,1.3848387002944946,1.189509391784668,1.882332444190979,2.171497106552124,7.919084072113037,1.17574143409729,1.9085127115249634,0.9731876850128174,1.8955731391906738,2.1814162731170654,8.134430885314941,0.7821609973907471,False,7,51bbf14c,2023-06-11_02-50-12,1686466212,10.997257232666016,77006,Konstantins-MacBook-Air.local,127.0.0.1,10.997257232666016,7
0.9940908551216125,1.1891645193099976,1.4076180458068848,1.882332444190979,2.1714835166931152,7.644689083099365,1.1530169248580933,1.073167324066162,0.9616411924362183,1.8955731391906738,2.1814162731170654,7.264815330505371,0.787513017654419,False,8,51bbf14c,2023-06-11_02-50-12,1686466212,11.784770250320435,77006,Konstantins-MacBook-Air.local,127.0.0.1,11.784770250320435,8
0.9523378014564514,1.169028878211975,1.0356606245040894,1.882332444190979,2.171189308166504,7.210548400878906,1.152732253074646,1.461392879486084,1.2992289066314697,1.8955731391906738,2.1814162731170654,7.990344047546387,0.9557280540466309,False,9,51bbf14c,2023-06-11_02-50-13,1686466213,12.740498304367065,77006,Konstantins-MacBook-Air.local,127.0.0.1,12.740498304367065,9
0.9693299531936646,1.1243149042129517,1.381032109260559,1.882332444190979,2.169008731842041,7.526017665863037,1.2382067441940308,1.0217676162719727,1.4157180786132812,1.8955731391906738,2.1814162731170654,7.752681732177734,0.9497179985046387,False,10,51bbf14c,2023-06-11_02-50-14,1686466214,13.690216302871704,77006,Konstantins-MacBook-Air.local,127.0.0.1,13.690216302871704,10
1.001366138458252,0.9685094952583313,1.2718582153320312,1.882332444190979,2.169008731842041,7.293074607849121,1.3452191352844238,1.1072968244552612,0.9165009260177612,1.8955731391906738,2.1814162731170654,7.446006774902344,0.9735229015350342,False,11,51bbf14c,2023-06-11_02-50-15,1686466215,14.663739204406738,77006,Konstantins-MacBook-Air.local,127.0.0.1,14.663739204406738,11
1.0540293455123901,1.0202378034591675,1.0741276741027832,1.882332444190979,2.169008731842041,7.19973611831665,1.4406088590621948,1.0161951780319214,0.8549235463142395,1.8955731391906738,2.1814162731170654,7.388716697692871,0.8645529747009277,False,12,51bbf14c,2023-06-11_02-50-16,1686466216,15.528292179107666,77006,Konstantins-MacBook-Air.local,127.0.0.1,15.528292179107666,12
1.1803812980651855,0.9822364449501038,1.064008116722107,1.882332444190979,2.169008731842041,7.2779669761657715,1.4949716329574585,1.0518441200256348,0.9135805368423462,1.8955731391906738,2.1814162731170654,7.537385940551758,0.9805660247802734,False,13,51bbf14c,2023-06-11_02-50-17,1686466217,16.50885820388794,77006,Konstantins-MacBook-Air.local,127.0.0.1,16.50885820388794,13
1.7013949155807495,0.9672637581825256,1.0457959175109863,1.882332444190979,2.169008731842041,7.765795707702637,2.0322721004486084,1.3575284481048584,1.542454481124878,1.8955731391906738,2.1814162731170654,9.009243965148926,0.9091429710388184,False,14,51bbf14c,2023-06-11_02-50-18,1686466218,17.418001174926758,77006,Konstantins-MacBook-Air.local,127.0.0.1,17.418001174926758,14
