SalePrice_val_mse,YearRemod_val_mse,YearBuilt_val_mse,BldgType_val_ce,HouseStyle_val_ce,Overall_val_,SalePrice_train_mse,YearRemod_train_mse,YearBuilt_train_mse,BldgType_train_ce,HouseStyle_train_ce,Overall_train_,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.33145445585250854,0.6344301700592041,0.5197253227233887,1.5736228227615356,2.0765883922576904,5.135821342468262,0.45589113235473633,0.6877337694168091,0.31403619050979614,1.5781110525131226,2.0768203735351562,5.112592697143555,2.745969772338867,False,1,7d428e3f,2023-06-11_03-03-36,1686467016,2.745969772338867,76990,Konstantins-MacBook-Air.local,127.0.0.1,2.745969772338867,1
0.2560206651687622,0.5343757271766663,0.35642683506011963,1.531374454498291,2.0698001384735107,4.747998237609863,0.22059229016304016,0.6426634788513184,0.22111335396766663,1.5379773378372192,2.0702755451202393,4.692622184753418,0.8594970703125,False,2,7d428e3f,2023-06-11_03-03-36,1686467016,3.605466842651367,76990,Konstantins-MacBook-Air.local,127.0.0.1,3.605466842651367,2
0.24002383649349213,0.4908474385738373,0.29695239663124084,1.474480390548706,2.061379909515381,4.563683986663818,0.1902066320180893,0.5780186653137207,0.18150630593299866,1.4841848611831665,2.061691999435425,4.495608329772949,0.8632261753082275,False,3,7d428e3f,2023-06-11_03-03-37,1686467017,4.468693017959595,76990,Konstantins-MacBook-Air.local,127.0.0.1,4.468693017959595,3
0.22361880540847778,0.46962839365005493,0.2722433805465698,1.3993607759475708,2.0505025386810303,4.415353775024414,0.1667686551809311,0.5233793258666992,0.15898394584655762,1.412589430809021,2.050525426864624,4.312246799468994,0.8459279537200928,False,4,7d428e3f,2023-06-11_03-03-38,1686467018,5.3146209716796875,76990,Konstantins-MacBook-Air.local,127.0.0.1,5.3146209716796875,4
0.20923487842082977,0.4606570303440094,0.2647783160209656,1.3126250505447388,2.0355889797210693,4.28288459777832,0.1476854830980301,0.4800207316875458,0.14540138840675354,1.3285419940948486,2.0352954864501953,4.1369452476501465,0.7164468765258789,False,5,7d428e3f,2023-06-11_03-03-39,1686467019,6.031067848205566,76990,Konstantins-MacBook-Air.local,127.0.0.1,6.031067848205566,5
0.19844233989715576,0.4626331925392151,0.2683451473712921,1.2357131242752075,2.014831304550171,4.179965019226074,0.13660433888435364,0.45162472128868103,0.13813845813274384,1.2515119314193726,2.0138814449310303,3.9917609691619873,0.7916619777679443,False,6,7d428e3f,2023-06-11_03-03-40,1686467020,6.822729825973511,76990,Konstantins-MacBook-Air.local,127.0.0.1,6.822729825973511,6
0.19023577868938446,0.46485671401023865,0.2720829248428345,1.1829249858856201,1.986944556236267,4.097044944763184,0.12180125713348389,0.43091723322868347,0.12451227754354477,1.1984245777130127,1.9854650497436523,3.8611204624176025,0.7995898723602295,False,7,7d428e3f,2023-06-11_03-03-40,1686467020,7.62231969833374,76990,Konstantins-MacBook-Air.local,127.0.0.1,7.62231969833374,7
0.18342837691307068,0.4647820293903351,0.26897746324539185,1.1506822109222412,1.9515936374664307,4.019463539123535,0.11561606079339981,0.4096122682094574,0.11255358904600143,1.1670595407485962,1.9480499029159546,3.7528915405273438,0.7770240306854248,False,8,7d428e3f,2023-06-11_03-03-41,1686467021,8.399343729019165,76990,Konstantins-MacBook-Air.local,127.0.0.1,8.399343729019165,8
0.17808173596858978,0.46518656611442566,0.2670248746871948,1.131018042564392,1.911173939704895,3.9524848461151123,0.10628805309534073,0.3914305865764618,0.10344439744949341,1.1477088928222656,1.9046589136123657,3.6535308361053467,0.7441060543060303,False,9,7d428e3f,2023-06-11_03-03-42,1686467022,9.143449783325195,76990,Konstantins-MacBook-Air.local,127.0.0.1,9.143449783325195,9
0.174409881234169,0.44875040650367737,0.24566194415092468,1.118819236755371,1.872592568397522,3.860234022140503,0.10545951128005981,0.3699093759059906,0.09154663234949112,1.1363190412521362,1.8612585067749023,3.564493179321289,0.7870602607727051,False,10,7d428e3f,2023-06-11_03-03-43,1686467023,9.9305100440979,76990,Konstantins-MacBook-Air.local,127.0.0.1,9.9305100440979,10
0.17313413321971893,0.43400904536247253,0.2272140234708786,1.1109553575515747,1.8416892290115356,3.787001609802246,0.10467379540205002,0.3483525216579437,0.08430799096822739,1.1291577816009521,1.825601577758789,3.492093563079834,0.7325289249420166,False,11,7d428e3f,2023-06-11_03-03-43,1686467023,10.663038969039917,76990,Konstantins-MacBook-Air.local,127.0.0.1,10.663038969039917,11
0.1749592423439026,0.41843876242637634,0.2117074728012085,1.1058108806610107,1.820049524307251,3.730966091156006,0.10506182163953781,0.3348868489265442,0.0820426344871521,1.1248639822006226,1.8008114099502563,3.447666645050049,0.719851016998291,False,12,7d428e3f,2023-06-11_03-03-44,1686467024,11.382889986038208,76990,Konstantins-MacBook-Air.local,127.0.0.1,11.382889986038208,12
0.17393337190151215,0.40686625242233276,0.19702203571796417,1.1022661924362183,1.8054941892623901,3.685582160949707,0.10137317329645157,0.3216297924518585,0.0828477069735527,1.1214799880981445,1.783922553062439,3.4112532138824463,0.7938969135284424,False,13,7d428e3f,2023-06-11_03-03-45,1686467025,12.17678689956665,76990,Konstantins-MacBook-Air.local,127.0.0.1,12.17678689956665,13
