Wall time,Step,Value
1684718930.587427,49,0.24842412769794464
1684718934.3342838,99,0.23775695264339447
1684718936.9425628,149,0.24317854642868042
1684718940.6951132,199,0.23769056797027588
1684718944.2872937,249,0.243702694773674
1684718946.9769,299,0.2321808934211731
1684718950.6536374,349,0.23880928754806519
1684718953.4136248,399,0.23257625102996826
1684718957.1057975,449,0.23383529484272003
1684718960.6822586,499,0.22956305742263794
1684718963.5316353,549,0.2408875972032547
1684718967.1359105,599,0.23021300137043
1684718970.9238596,649,0.23866623640060425
1684718973.541404,699,0.233114555478096
1684718977.4321537,749,0.23894546926021576
1684718979.945155,799,0.23305854201316833
1684718983.68241,849,0.23644621670246124
1684718987.5751214,899,0.22656704485416412
1684718990.2882369,949,0.23219947516918182
1684718993.9647808,999,0.22881799936294556
1684718997.5490322,1049,0.23844975233078003
1684719000.584975,1099,0.22673697769641876
1684719004.0970955,1149,0.23167051374912262
1684719006.6797504,1199,0.22734205424785614
1684719010.1952477,1249,0.23202484846115112
1684719014.1983337,1299,0.22732459008693695
1684719016.8912542,1349,0.234400674700737
1684719020.419311,1399,0.22482195496559143
1684719023.9522548,1449,0.23656395077705383
1684719026.4797578,1499,0.22536854445934296
1684719029.956523,1549,0.2350132167339325
1684719032.4958274,1599,0.22909356653690338
1684719036.4360113,1649,0.2220923751592636
1684719040.1555502,1699,0.22593529522418976
1684719042.6509206,1749,0.2336236983537674
1684719046.2973998,1799,0.22088545560836792
1684719049.7635236,1849,0.2300562709569931
1684719052.293078,1899,0.21945765614509583
1684719055.8345597,1949,0.22952350974082947
1684719058.4379215,1999,0.22299818694591522
1684719062.649133,2049,0.23090125620365143
1684719066.1821165,2099,0.22899729013442993
1684719068.714365,2149,0.23304735124111176
1684719072.2256775,2199,0.21732215583324432
1684719075.747905,2249,0.2186720371246338
1684719078.2745717,2299,0.21891574561595917
1684719082.4497943,2349,0.22823333740234375
1684719085.1342657,2399,0.23228047788143158
1684719088.8451579,2449,0.22811439633369446
1684719092.415095,2499,0.22353814542293549
1684719095.2080812,2549,0.2287278026342392
1684719098.7848115,2599,0.22362644970417023
1684719102.3286421,2649,0.21866761147975922
1684719104.8827593,2699,0.21645531058311462
1684719108.374735,2749,0.22665119171142578
1684719110.9633098,2799,0.2189628630876541
1684719114.5022008,2849,0.2261275202035904
1684719118.8691673,2899,0.21614810824394226
1684719121.677425,2949,0.23127619922161102
1684719125.2526753,2999,0.2152983695268631
1684719128.7803273,3049,0.22501568496227264
1684719131.318849,3099,0.21365012228488922
1684719134.8445501,3149,0.23185741901397705
1684719137.4015014,3199,0.22398728132247925
1684719140.9306142,3249,0.2195250242948532
1684719144.4260743,3299,0.21321479976177216
1684719147.1118112,3349,0.23238129913806915
1684719150.5931404,3399,0.21798056364059448
1684719154.9184263,3449,0.22100360691547394
1684719157.4773364,3499,0.2130974680185318
1684719161.0485976,3549,0.23169144988059998
1684719163.642141,3599,0.22318591177463531
1684719167.4560943,3649,0.22422955930233002
1684719170.9230487,3699,0.20685403048992157
1684719173.4817,3749,0.22616899013519287
1684719177.0420039,3799,0.2131073772907257
1684719180.7231116,3849,0.2185327559709549
1684719183.238493,3899,0.21485784649848938
1684719186.7396924,3949,0.22270816564559937
1684719189.292074,3999,0.2185269147157669
