Wall time,Step,Value
1684724148.2197602,49,0.24994723498821259
1684724151.5916126,99,0.24385331571102142
1684724154.0108242,149,0.24527420103549957
1684724157.4092941,199,0.23933328688144684
1684724160.8010468,249,0.25118646025657654
1684724163.2624974,299,0.23762468993663788
1684724166.759783,349,0.24189059436321259
1684724169.1865315,399,0.23907151818275452
1684724172.6858046,449,0.24463807046413422
1684724176.0706437,499,0.23868857324123383
1684724178.4955683,549,0.24654383957386017
1684724181.8768466,599,0.23964454233646393
1684724185.2651012,649,0.24544908106327057
1684724187.6780772,699,0.23339210450649261
1684724191.0723677,749,0.24046629667282104
1684724193.4985676,799,0.2314545065164566
1684724196.9425733,849,0.23752892017364502
1684724200.3804743,899,0.23830042779445648
1684724202.9051833,949,0.23886725306510925
1684724206.3869913,999,0.2353099137544632
1684724209.868235,1049,0.24599841237068176
1684724212.4848218,1099,0.2348669171333313
1684724216.002033,1149,0.24330444633960724
1684724218.488824,1199,0.23048989474773407
1684724222.001036,1249,0.23878492414951324
1684724225.4837542,1299,0.23648406565189362
1684724227.9577208,1349,0.24216169118881226
1684724231.499012,1399,0.2370283305644989
1684724235.0967436,1449,0.24641786515712738
1684724237.6329865,1499,0.228402778506279
1684724241.2538407,1549,0.23961584270000458
1684724243.901387,1599,0.2298029214143753
1684724247.665345,1649,0.2444009780883789
1684724251.1139822,1699,0.23544970154762268
1684724253.7365196,1749,0.24202832579612732
1684724257.4233794,1799,0.23814494907855988
1684724260.8668814,1849,0.23763614892959595
1684724263.3852317,1899,0.23005357384681702
1684724266.8826113,1949,0.24141958355903625
1684724269.3561127,1999,0.23024919629096985
1684724272.8859923,2049,0.23613546788692474
1684724276.356453,2099,0.2349073588848114
1684724278.8286946,2149,0.2376590222120285
1684724282.319085,2199,0.23200395703315735
1684724285.8286805,2249,0.24663127958774567
1684724288.331952,2299,0.2347702533006668
1684724291.8156164,2349,0.24068348109722137
1684724294.3721879,2399,0.22741302847862244
1684724297.837182,2449,0.24045859277248383
1684724301.3306367,2499,0.2362573891878128
1684724303.8117795,2549,0.2408466637134552
1684724307.5869324,2599,0.23362596333026886
1684724311.1707122,2649,0.2349337339401245
1684724313.7283905,2699,0.22943472862243652
1684724317.4285057,2749,0.24080444872379303
1684724319.986987,2799,0.22960229218006134
1684724323.450007,2849,0.2389582395553589
1684724326.9230967,2899,0.22782093286514282
1684724329.4294777,2949,0.23896905779838562
1684724332.9707937,2999,0.23133689165115356
1684724336.538247,3049,0.2458530217409134
1684724339.018241,3099,0.2347157746553421
1684724342.544807,3149,0.24187125265598297
1684724345.1698325,3199,0.23440079391002655
1684724348.9296737,3249,0.23304840922355652
1684724352.4478767,3299,0.2323564738035202
1684724355.1781573,3349,0.24063892662525177
1684724358.730518,3399,0.23436963558197021
1684724362.2382262,3449,0.24246883392333984
1684724365.0077806,3499,0.23159070312976837
1684724368.5669465,3549,0.2366255670785904
1684724371.103746,3599,0.2343439757823944
1684724374.721994,3649,0.23687952756881714
1684724378.574091,3699,0.23148758709430695
1684724381.1454885,3749,0.24028930068016052
1684724384.6479108,3799,0.23090556263923645
1684724388.1627758,3849,0.2357817441225052
1684724390.795883,3899,0.23547673225402832
1684724394.3497455,3949,0.23747380077838898
1684724396.8893847,3999,0.22815530002117157
