Wall time,Step,Value
1684722602.1996005,49,0.2513773739337921
1684722605.709982,99,0.2473941296339035
1684722608.2365146,149,0.24521271884441376
1684722611.7252188,199,0.24767521023750305
1684722615.27168,249,0.24413540959358215
1684722617.7337604,299,0.23986279964447021
1684722621.2667317,349,0.25079986453056335
1684722623.7659497,399,0.23881949484348297
1684722627.2874215,449,0.24498267471790314
1684722630.865823,499,0.23719754815101624
1684722633.4161396,549,0.24118734896183014
1684722636.9490569,599,0.2455778270959854
1684722640.4901824,649,0.24937447905540466
1684722643.0352216,699,0.23674717545509338
1684722646.5647027,749,0.24681779742240906
1684722649.0736232,799,0.2350142002105713
1684722652.6197932,849,0.24183988571166992
1684722656.1723735,899,0.23407743871212006
1684722658.7397048,949,0.24903646111488342
1684722662.3533692,999,0.24384185671806335
1684722665.8965163,1049,0.24220970273017883
1684722668.3780785,1099,0.24379338324069977
1684722671.954911,1149,0.24070194363594055
1684722674.4635565,1199,0.2384883016347885
1684722677.963382,1249,0.23835082352161407
1684722681.6354098,1299,0.23862983286380768
1684722684.1577897,1349,0.24369654059410095
1684722687.6953437,1399,0.2334110289812088
1684722691.2250538,1449,0.2422119826078415
1684722693.7349799,1499,0.23701047897338867
1684722697.365589,1549,0.24157606065273285
1684722699.8718622,1599,0.2323998510837555
1684722703.369706,1649,0.23658238351345062
1684722706.8801477,1699,0.23515605926513672
1684722709.3769915,1749,0.24033643305301666
1684722712.8531032,1799,0.23908954858779907
1684722716.5405674,1849,0.24382685124874115
1684722719.062077,1899,0.23712687194347382
1684722722.6374588,1949,0.24132460355758667
1684722725.1534474,1999,0.23538050055503845
1684722728.6541772,2049,0.24397966265678406
1684722732.2386506,2099,0.23871490359306335
1684722734.7430885,2149,0.2427244335412979
1684722738.2709918,2199,0.23268690705299377
1684722741.7678862,2249,0.24109958112239838
1684722744.4102747,2299,0.23658372461795807
1684722747.9113142,2349,0.23726674914360046
1684722750.536195,2399,0.23001103103160858
1684722754.0318022,2449,0.23627546429634094
1684722757.5743158,2499,0.23313432931900024
1684722760.0865943,2549,0.24314261972904205
1684722763.7607517,2599,0.23990626633167267
1684722767.4402406,2649,0.2446005940437317
1684722770.1522963,2699,0.23471522331237793
1684722773.7401342,2749,0.23238307237625122
1684722776.3393567,2799,0.23746991157531738
1684722779.9050941,2849,0.23894016444683075
1684722783.4797363,2899,0.22888348996639252
1684722786.0434282,2949,0.24101096391677856
1684722789.5461276,2999,0.23529884219169617
1684722793.0443158,3049,0.23676680028438568
1684722795.571609,3099,0.22878538072109222
1684722799.1919541,3149,0.24088172614574432
1684722801.9012926,3199,0.23697474598884583
1684722805.4614174,3249,0.2351590394973755
1684722808.953458,3299,0.2334265112876892
1684722811.4917426,3349,0.24452796578407288
1684722815.070192,3399,0.23156026005744934
1684722818.616235,3449,0.24180381000041962
1684722821.1650445,3499,0.23446035385131836
1684722824.7152095,3549,0.23514780402183533
1684722827.2378998,3599,0.22997073829174042
1684722830.7414472,3649,0.2420719414949417
1684722834.3059332,3699,0.2356083244085312
1684722836.794356,3749,0.236016646027565
1684722840.2850294,3799,0.24241827428340912
1684722843.8639467,3849,0.23592065274715424
1684722846.3426027,3899,0.22882328927516937
1684722849.8204165,3949,0.24126319587230682
1684722852.3284974,3999,0.23713628947734833
